user_id,click_top20,like_top20
5495,"316,69,500,244,734,5,525,135,44,51,4,532,238,351,274,247,306,129,41,260","316,69,500,734,5,135,244,44,525,51,4,247,129,260,306,245,532,274,52,93"
5496,"185,69,318,24,172,86,28,306,114,98,190,516,734,274,51,65,61,6,510,125","185,318,24,69,306,86,172,28,516,114,510,98,506,274,190,525,51,734,44,65"
5497,"187,190,207,274,114,61,8,219,27,200,93,744,210,435,79,1229,105,161,714,247","187,190,207,274,114,8,61,27,200,93,219,744,210,435,1229,79,105,714,161,247"
5498,"1107,168,1529,157,28,438,245,40,247,260,418,129,257,384,327,1,306,86,124,284","1107,1529,168,157,438,28,245,40,418,247,260,257,129,384,327,1,306,86,124,284"
5499,"168,129,172,39,24,28,86,284,135,79,114,124,185,438,41,327,128,65,382,125","168,129,172,39,24,28,86,284,79,135,114,185,124,438,41,327,128,65,382,125"
5500,"506,175,68,42,421,276,281,24,168,530,662,796,487,767,48,505,322,382,247,135","506,175,68,281,42,276,421,530,24,168,796,505,662,487,767,48,382,322,247,135"
5501,"8,85,757,183,1271,128,214,734,199,187,636,211,536,336,626,670,588,1314,665,52","8,85,757,183,1271,214,128,734,187,199,636,211,536,336,626,588,670,665,1314,52"
5502,"281,157,1107,260,247,86,506,40,530,327,124,49,306,39,172,284,382,152,93,257","281,157,260,247,1107,86,49,530,506,327,39,40,306,124,172,152,93,284,382,185"
5503,"39,69,316,5,41,172,51,117,49,382,24,93,247,734,318,284,516,260,4,500","39,316,69,117,41,5,247,24,318,382,49,51,172,516,93,500,260,734,284,4"
5504,"167,127,897,843,1008,784,1146,121,760,1081,809,1286,1838,108,1210,1185,73,1475,1837,192","167,127,843,897,1008,784,1146,121,1081,760,809,1286,1838,108,1210,192,73,1185,1837,1475"
5505,"61,114,278,27,98,93,663,715,10,63,734,6,23,529,670,539,152,39,644,69","61,114,27,98,278,93,663,10,715,63,6,734,23,670,39,152,69,539,529,24"
5506,"34,219,391,5,11,734,51,278,513,41,274,190,114,610,739,208,332,604,23,6","219,734,278,5,34,513,51,274,190,391,114,739,41,11,604,23,133,98,332,6"
5507,"69,407,4,542,238,520,532,734,318,264,534,51,1713,306,39,500,518,455,861,940","69,4,407,542,238,532,520,318,734,51,534,306,39,1713,500,264,455,518,525,832"
5508,"532,500,238,244,734,69,318,542,518,832,940,264,733,520,185,407,536,867,332,350","532,500,244,238,518,734,318,832,69,542,733,940,264,520,950,536,867,838,861,332"
5509,"276,175,796,662,946,106,48,68,1099,767,530,110,1731,560,384,506,2012,1587,322,630","276,175,68,796,946,106,662,48,767,530,1467,560,2012,322,1099,506,630,1731,384,1587"
5510,"211,133,187,128,61,49,23,278,27,265,644,59,129,744,247,433,377,52,39,245","211,187,133,128,61,49,278,23,27,265,644,59,433,744,129,377,247,215,52,39"
5511,"1229,1286,1070,840,148,1072,111,1477,1337,1540,1564,94,215,1833,395,184,1478,1372,849,197","1229,1286,1070,840,1072,148,111,1477,1337,1540,1564,1833,395,94,1478,215,1372,849,197,184"
5512,"515,117,756,23,20,34,27,133,16,98,146,219,742,222,535,124,196,208,8,734","515,756,117,23,20,34,27,133,16,98,219,146,742,208,196,535,222,124,559,734"
5513,"767,630,42,487,560,429,1254,24,670,237,1467,435,694,88,717,83,1546,168,52,112","767,630,42,487,560,429,1254,237,670,24,1467,694,435,88,717,83,1546,112,168,52"
5514,"353,789,5,244,332,232,51,516,34,734,867,863,513,791,532,1182,316,1151,288,41","353,789,244,5,332,516,232,734,791,513,51,867,1151,288,316,34,863,238,532,318"
5515,"63,114,133,190,98,218,65,161,278,539,187,27,715,128,210,152,529,79,211,214","114,63,133,98,190,65,218,278,27,715,161,128,210,539,187,23,152,214,6,211"
5516,"383,172,146,117,438,265,28,222,1257,135,815,177,90,152,397,382,568,41,79,730","146,383,172,117,438,265,222,28,135,815,1257,177,152,90,382,79,397,41,568,535"
5517,"1241,2042,717,986,1611,175,83,840,116,15,426,1765,2525,624,1620,1530,415,1731,1964,2047","1241,2042,717,986,1611,840,175,116,83,2525,1765,15,426,624,1620,1530,2047,1964,1731,415"
5518,"149,712,41,734,65,59,265,23,152,156,93,274,1076,648,196,79,45,134,117,49","149,712,41,734,65,59,23,265,152,156,93,274,1076,648,45,196,79,117,134,49"
5519,"208,601,46,799,759,8,386,587,14,10,113,597,644,718,204,210,85,34,715,427","208,601,8,14,386,46,799,10,759,85,587,34,204,210,548,644,597,113,715,588"
5520,"28,93,190,61,41,65,98,168,125,45,27,382,5,23,245,51,247,734,157,149","93,28,190,61,65,41,98,125,45,168,27,5,23,382,51,734,247,245,149,187"
5521,"168,172,135,382,245,185,49,165,247,93,506,438,40,222,68,85,274,316,383,128","168,172,135,382,245,185,165,49,506,247,93,438,40,222,68,316,85,383,274,291"
5522,"184,8,142,177,344,770,1309,129,528,393,506,538,382,21,530,1424,1332,1630,471,543","184,8,142,177,344,129,1309,770,528,393,506,538,382,530,21,1424,1332,543,471,1630"
5523,"657,1076,643,20,278,865,631,714,623,188,113,721,172,274,592,513,84,674,194,151","657,643,1076,20,278,865,631,714,623,188,113,721,172,274,592,84,674,513,194,151"
5524,"154,415,426,586,421,83,11,720,18,51,175,382,1762,694,47,48,339,701,662,106","154,426,415,586,83,421,11,720,1762,18,47,339,175,51,694,48,382,701,662,589"
5525,"34,28,391,382,284,135,117,734,61,93,190,105,65,49,219,27,6,168,133,24","28,34,391,382,135,284,117,93,190,61,734,105,49,65,27,168,219,6,133,24"
5526,"195,148,862,1467,237,800,205,1107,429,1731,1241,157,48,719,322,1229,1183,796,240,956","195,148,862,1467,237,800,205,1107,429,1731,1241,157,719,48,1229,322,240,1183,956,796"
5527,"157,260,168,281,129,68,52,152,49,24,247,265,93,86,172,327,28,530,117,124","157,281,168,260,129,28,152,49,52,24,265,68,86,124,172,93,40,247,327,117"
5528,"322,1,435,52,663,487,185,168,260,45,85,1159,128,630,27,68,219,65,207,23","322,1,435,52,487,663,185,168,260,630,85,68,1159,45,128,27,175,207,382,1254"
5529,"4,534,407,532,1713,518,500,546,306,881,832,520,69,89,51,135,445,174,506,350","4,532,407,534,1713,518,69,500,51,546,520,881,832,542,306,135,350,5,70,174"
5530,"568,557,397,383,872,425,829,1182,826,275,139,199,1432,696,201,324,1366,184,984,178","568,557,397,383,872,425,829,1182,826,275,139,199,1432,696,201,324,184,1366,178,984"
5531,"211,218,1019,118,125,776,897,749,606,134,6,87,23,27,157,744,167,126,124,539","211,218,1019,118,125,776,897,606,749,134,87,6,23,27,167,744,157,126,539,124"
5532,"86,439,165,281,471,40,327,284,243,291,90,306,318,466,906,505,157,222,510,789","86,439,165,471,281,284,318,243,40,306,789,327,464,291,539,510,90,906,149,59"
5533,"1,421,106,322,10,175,662,154,663,1159,24,42,630,52,247,168,129,48,487,97","1,421,106,322,175,662,10,1159,663,24,630,154,42,487,52,247,129,168,48,560"
5534,"93,98,133,49,152,218,670,734,247,210,27,715,24,129,214,79,539,59,238,435","93,98,133,49,152,218,670,247,734,210,24,715,27,129,79,214,59,539,435,52"
5535,"214,247,260,211,24,128,210,106,218,715,1110,85,23,65,1159,152,421,93,98,157","214,247,211,260,24,128,106,210,218,715,1110,85,23,65,152,1159,93,421,98,157"
5536,"40,524,329,471,284,86,483,344,888,896,538,922,475,336,492,1420,222,800,923,98","40,524,329,471,483,344,284,86,896,538,336,922,888,433,98,1420,222,475,223,121"
5537,"1,487,48,154,435,670,663,247,1467,52,720,744,200,717,42,97,598,1731,1107,112","1,487,48,435,154,670,663,1467,247,52,720,200,744,717,1731,171,598,547,112,1546"
5538,"601,207,176,634,204,97,744,566,200,798,10,757,106,612,169,23,742,1467,1,767","601,207,176,634,204,97,744,10,200,566,798,757,106,23,169,612,742,1,767,1467"
5539,"1,662,207,48,536,506,612,24,30,89,8,426,200,168,598,42,1530,1652,22,274","662,1,207,48,506,536,612,24,89,30,8,598,200,1652,168,1530,42,426,22,117"
5540,"663,744,435,670,97,187,27,65,612,211,644,23,749,1,219,217,93,61,587,1110","663,744,435,670,97,187,27,65,211,612,644,23,749,219,1,217,61,93,278,587"
5541,"247,129,245,260,421,68,93,744,27,65,663,105,214,85,39,6,23,152,98,218","247,129,245,421,260,68,93,744,27,65,663,214,105,85,6,39,23,152,98,218"
5542,"662,322,612,630,598,237,200,1254,175,634,435,1196,106,720,171,663,618,566,563,1546","662,322,612,630,598,237,200,175,1254,634,435,1196,106,720,171,663,618,566,563,1546"
5543,"513,274,5,809,559,604,210,172,238,134,1006,623,718,51,742,776,353,105,16,620","513,274,5,809,604,210,238,559,1006,134,172,776,718,623,353,620,51,789,105,214"
5544,"69,318,39,238,734,542,4,316,789,500,407,51,93,532,306,133,525,49,513,114","69,318,39,238,734,542,4,500,316,789,532,407,525,306,51,455,264,93,513,534"
5545,"767,322,662,435,85,339,24,27,154,23,6,45,219,634,105,97,178,42,598,771","767,322,662,435,85,339,24,27,23,6,45,219,154,97,105,634,178,274,42,601"
5546,"1006,1116,995,1242,1159,604,744,97,759,663,1150,214,377,1015,612,1132,869,715,375,595","1006,995,1116,744,1242,604,1159,97,214,663,759,377,715,278,612,1015,1150,218,741,27"
5547,"90,177,21,382,815,506,40,291,372,370,41,76,439,401,42,535,34,168,538,130","90,21,177,382,815,291,506,40,41,372,34,370,535,76,538,401,439,42,168,5"
5548,"316,284,318,68,382,86,525,530,177,40,28,257,117,327,526,439,276,4,507,317","316,284,318,68,530,525,177,382,86,257,40,117,276,526,28,327,142,337,439,507"
5549,"435,421,547,1,322,247,200,24,560,487,237,52,612,767,663,662,129,49,68,339","435,547,421,1,322,247,200,24,560,487,612,52,237,663,744,49,129,767,125,214"
5550,"721,665,433,539,676,1286,219,844,1252,1272,865,1020,42,1150,1281,147,1059,1134,1070,320","721,665,433,539,676,1286,219,844,1252,1272,1020,865,42,1281,1150,147,1134,1059,1070,1113"
5551,"995,1116,1242,612,663,97,487,295,322,377,1254,630,1233,1015,1467,1,965,759,435,339","995,1242,612,1116,663,97,487,322,1254,630,295,1,1467,339,965,662,377,1233,435,759"
5552,"771,1530,624,634,566,1196,410,830,563,632,1765,866,1518,171,1652,2270,554,840,618,393","771,1530,1196,634,566,624,410,1652,830,866,171,175,1587,1765,393,554,1518,48,1546,767"
5553,"435,124,148,152,421,429,214,547,187,1467,200,1229,195,237,27,210,744,65,588,260","435,124,148,429,421,547,1467,195,237,200,152,214,800,1229,720,187,260,1546,744,27"
5554,"214,63,114,65,529,128,187,219,587,995,665,647,741,211,274,93,6,776,604,513","214,63,114,529,65,587,647,187,665,741,128,219,995,211,776,604,513,274,93,6"
5555,"387,120,644,386,714,252,647,734,28,930,645,565,323,274,238,105,223,407,859,749","387,120,644,386,252,714,647,734,28,930,645,565,323,274,238,105,223,407,859,749"
5556,"749,45,15,214,647,61,742,759,128,995,187,734,213,274,1006,46,1159,51,589,623","15,749,45,647,742,61,214,759,995,128,589,213,734,46,623,1006,683,38,187,51"
5557,"85,8,178,274,129,247,135,184,435,382,68,260,219,42,20,712,39,643,218,114","85,8,178,274,247,129,184,135,68,260,382,435,42,219,39,20,712,643,421,106"
5558,"739,87,513,784,2,604,15,718,120,539,274,238,930,1692,679,134,843,631,989,98","739,513,87,2,604,784,274,15,238,539,98,172,120,353,532,718,930,1692,63,210"
5559,"281,68,260,1107,284,28,86,39,438,42,49,135,510,327,1,382,117,124,172,185","281,68,260,1107,284,28,86,39,438,42,49,510,135,327,1,117,382,124,172,185"
5560,"45,128,744,214,715,6,670,114,219,85,274,93,49,278,187,435,63,52,105,16","45,128,214,744,715,670,6,114,435,219,85,93,49,274,278,187,63,52,1,105"
5561,"86,306,28,40,505,284,471,506,530,257,165,445,510,436,1529,245,526,418,129,525","86,28,306,40,505,284,506,471,1529,165,445,530,257,436,510,526,418,245,222,129"
5562,"41,10,42,105,284,23,129,85,219,1,52,128,65,16,125,34,45,49,185,245","41,10,105,284,23,129,42,219,85,1,52,128,65,125,45,49,16,185,245,247"
5563,"222,185,168,284,281,39,177,245,24,383,291,129,316,21,52,5,49,247,93,85","185,168,39,245,129,24,284,222,49,52,281,291,93,5,316,247,274,6,177,21"
5564,"612,744,663,1,207,995,97,435,670,767,1159,421,601,560,214,487,1467,85,10,662","612,767,421,1,662,560,487,663,435,1159,744,339,106,670,630,10,207,175,995,1467"
5565,"39,105,69,274,27,129,52,152,245,532,382,513,542,260,16,316,1,353,407,663","39,69,105,274,27,129,52,152,513,245,532,382,542,16,260,353,316,663,1,407"
5566,"1,767,662,106,670,435,560,154,744,339,207,97,487,1159,247,598,52,1467,23,214","1,767,662,106,670,435,560,154,744,207,339,97,487,1159,247,598,52,1467,23,214"
5567,"866,548,1062,766,425,1043,176,53,427,1211,20,1024,1419,424,798,1518,1517,1645,1302,799","866,548,1062,766,1043,176,53,425,427,1024,1419,1211,1518,424,1517,412,798,20,1645,1196"
5568,"134,529,1076,896,126,151,768,252,121,930,75,91,777,712,152,73,1134,80,859,858","134,529,1076,896,126,768,151,252,930,121,75,777,91,712,1134,152,73,80,858,859"
5569,"34,382,568,177,370,41,291,535,28,901,515,135,372,872,506,5,11,76,557,51","34,382,177,370,568,41,291,535,28,372,901,135,506,515,76,872,557,5,11,51"
5570,"712,386,49,515,587,714,739,124,134,219,140,20,1076,738,620,776,539,1110,111,34","712,386,49,515,587,714,739,134,219,20,124,140,1076,738,776,620,539,34,1110,1229"
5571,"767,630,48,106,598,171,1467,435,719,1349,634,154,830,618,1457,1546,10,663,566,1238","767,630,48,106,435,598,1467,719,171,663,634,10,1349,154,720,618,830,566,1546,1457"
5572,"152,211,670,128,79,435,125,247,133,45,52,129,63,24,190,168,210,61,39,1229","152,211,79,670,435,128,125,247,133,45,63,52,129,24,190,1229,168,210,61,265"
5573,"48,106,767,1467,1107,88,1241,946,796,68,102,435,429,717,2012,682,339,42,951,862","48,106,767,1467,1107,88,946,1241,429,796,68,102,435,2012,717,682,42,951,339,862"
5574,"1006,219,539,97,278,1159,585,738,377,559,2,1536,718,791,264,114,759,16,42,31","1006,219,539,97,585,1159,2,278,1536,559,31,738,718,581,264,377,791,42,18,1047"
5575,"208,34,799,538,199,169,548,615,16,176,8,201,1302,815,139,183,626,1043,1182,291","208,34,799,538,169,199,548,16,615,8,176,815,139,1302,201,183,1182,291,1043,626"
5576,"739,161,278,134,574,809,156,27,188,734,539,127,513,738,211,41,623,386,433,196","161,739,278,134,574,809,27,156,127,734,539,188,41,211,513,386,5,738,196,896"
5577,"1229,58,148,1110,140,205,1467,137,216,1286,217,862,1252,435,211,665,1155,1476,547,214","1467,148,1229,1110,435,487,137,862,58,205,547,140,560,830,200,1546,670,68,598,195"
5578,"93,190,128,274,52,245,117,27,24,734,168,218,219,63,278,69,715,377,51,214","93,274,190,128,52,245,117,734,24,27,168,219,218,69,63,278,377,51,5,715"
5579,"247,52,1,105,135,260,39,421,93,128,185,125,117,85,382,45,6,65,23,172","247,52,1,105,135,260,39,421,128,93,185,125,117,85,382,6,45,65,23,172"
5580,"383,146,712,1299,756,169,165,90,1062,770,588,387,20,8,21,568,41,317,714,1043","146,712,383,1299,756,169,165,90,1062,770,588,387,20,8,21,568,714,317,41,1110"
5581,"98,63,49,93,79,128,114,190,45,715,187,61,161,129,23,210,52,265,260,39","63,98,79,93,114,49,128,190,715,45,187,61,161,210,23,129,265,278,52,27"
5582,"662,421,767,630,154,237,719,487,720,10,435,171,771,1530,663,586,618,1159,727,1731","662,421,767,630,154,237,719,487,720,10,435,171,771,663,1530,586,618,1159,727,1731"
5583,"435,214,65,63,114,61,644,744,190,663,247,23,729,27,712,529,161,612,734,59","435,214,65,63,114,247,744,644,61,663,190,712,729,24,23,421,129,52,612,27"
5584,"1254,322,630,717,662,995,487,339,612,560,595,1,663,1242,106,48,1451,421,1468,1232","1254,322,995,630,717,662,339,612,595,663,15,560,487,1242,1,97,295,1006,421,106"
5585,"148,24,1,1467,146,85,210,187,195,663,39,27,377,185,612,530,184,274,322,97","148,1,1467,24,85,146,210,187,195,663,39,27,185,377,612,530,184,322,274,169"
5586,"24,135,39,260,185,117,68,93,382,172,670,1,85,41,284,6,125,152,65,23","24,260,135,39,185,68,117,382,93,670,172,1,284,85,41,6,506,125,28,152"
5587,"318,69,39,185,306,105,316,525,4,44,500,86,542,238,260,455,734,247,377,129","69,318,39,185,105,306,316,4,525,500,238,542,44,734,86,455,260,377,407,247"
5588,"1,421,24,767,106,322,247,168,135,245,42,68,85,487,506,185,260,117,207,154","1,421,24,322,247,767,106,168,135,245,85,487,68,42,185,260,207,506,117,128"
5589,"506,68,24,1,796,1107,260,436,257,322,44,52,168,185,421,135,245,525,316,510","506,68,24,796,1,260,1107,436,257,44,322,52,168,185,525,135,421,316,245,373"
5590,"487,1,260,247,52,322,276,435,670,946,245,421,530,1107,560,662,767,337,106,44","487,276,946,1,322,260,1107,560,530,247,662,257,52,767,421,44,435,245,506,670"
5591,"52,247,260,129,670,24,168,105,1,85,49,435,128,125,93,135,337,117,6,98","52,247,260,129,670,24,168,105,1,85,49,435,128,125,93,337,135,117,6,98"
5592,"214,63,219,663,187,93,749,6,211,274,1019,49,152,995,238,513,212,665,1006,435","214,63,219,663,187,93,6,211,749,274,49,1019,152,995,238,513,435,212,85,79"
5593,"128,211,278,6,670,219,93,435,49,712,587,274,85,588,10,161,129,247,1,995","128,211,278,6,670,219,93,435,49,712,587,588,274,85,161,10,129,247,759,995"
5594,"767,630,154,487,612,1159,42,168,68,744,1241,717,245,97,382,27,85,598,207,260","767,630,154,487,612,1159,42,168,68,744,717,1241,245,97,382,27,85,207,598,1546"
5595,"433,776,215,1019,61,715,897,59,211,196,210,214,238,118,647,665,45,588,265,749","433,776,215,1019,61,715,897,59,196,211,210,214,238,647,118,665,45,588,971,749"
5596,"97,85,662,207,42,6,65,200,1467,16,218,105,154,8,48,135,339,382,93,39","97,85,662,42,207,6,1467,65,200,16,105,154,218,8,48,135,382,339,39,178"
5597,"1230,1180,1015,1994,193,289,3638,1296,365,2379,1729,1734,1817,468,1571,592,1904,1995,1741,1820","1180,1230,1015,193,1994,1296,3638,289,592,2379,1734,468,1729,1817,1571,1904,365,1270,1990,1995"
5598,"114,6,27,49,219,85,34,169,129,382,734,63,152,245,185,52,165,218,712,539","114,6,27,219,34,85,49,169,382,129,734,63,152,245,165,185,52,218,712,539"
5599,"86,445,506,281,407,518,534,284,525,165,318,502,150,373,832,257,542,882,1614,789","86,445,407,506,281,518,534,284,165,525,502,318,542,150,832,373,882,1614,546,789"
5600,"169,42,14,117,506,178,135,21,370,175,643,425,23,291,1311,284,90,245,793,798","169,42,117,14,506,135,178,21,370,175,425,643,23,291,284,1311,245,90,793,51"
5601,"1,24,168,49,421,125,105,39,106,135,85,65,27,214,148,23,42,547,10,1107","1,24,421,168,49,105,125,39,106,135,85,10,27,65,214,185,547,662,23,767"
5602,"39,382,734,274,129,65,168,219,23,27,128,125,52,69,98,284,245,85,28,10","39,382,274,734,129,168,65,219,23,27,52,128,284,125,69,98,245,85,28,16"
5603,"560,487,630,322,663,662,1,1254,97,744,106,175,995,339,48,205,148,10,247,715","322,560,630,662,487,1,663,1254,106,175,339,744,97,48,10,154,995,247,52,112"
5604,"124,40,438,1107,157,42,175,60,150,449,284,417,505,68,247,195,110,152,694,79","124,1107,40,438,157,42,175,150,60,284,505,417,449,110,68,195,247,384,152,694"
5605,"31,42,420,20,809,539,901,1182,51,383,815,19,1077,39,2,419,17,829,1732,375","31,42,20,809,420,539,901,1182,51,375,815,383,1077,39,419,19,2,829,1732,353"
5606,"284,28,281,382,506,40,168,135,42,24,1107,117,245,129,52,39,383,165,1,436","284,506,281,28,40,382,1107,42,168,135,383,24,165,505,436,117,384,439,245,129"
5607,"21,177,317,14,169,353,139,382,232,536,142,942,85,383,172,770,183,372,500,6","21,177,317,14,169,353,139,382,383,172,232,942,536,85,770,142,372,6,183,500"
5608,"247,52,24,670,129,1,245,49,39,135,260,185,128,435,85,125,45,6,65,23","247,24,52,670,129,1,185,39,245,135,260,49,435,128,125,85,45,421,6,65"
5609,"560,630,767,339,612,175,1254,237,106,663,154,200,719,1241,247,1467,744,720,547,24","560,630,767,339,612,175,1254,237,106,663,154,200,719,720,247,1241,547,744,1467,24"
5610,"281,24,129,284,260,28,247,438,157,105,1107,135,382,93,1,505,165,185,670,439","281,24,129,284,260,28,247,438,1107,157,105,135,382,93,505,1,165,185,439,60"
5611,"218,715,63,211,214,187,210,98,644,114,45,61,161,125,152,65,278,190,529,215","218,715,63,211,214,187,210,98,644,161,114,61,45,152,125,278,65,215,529,190"
5612,"789,353,244,232,264,867,318,5,733,542,238,1201,1151,500,288,4,863,734,316,532","789,353,244,232,5,733,318,1201,867,500,1151,316,264,4,863,542,332,532,351,734"
5613,"169,548,176,85,20,798,6,117,1299,274,41,393,219,756,51,1062,222,128,172,742","169,548,176,85,20,798,6,117,41,274,1299,393,219,51,756,1062,222,172,742,128"
5614,"1150,1110,49,548,630,93,187,1546,48,793,1406,483,1235,926,243,1080,425,1650,585,717","1150,1110,49,93,548,187,630,1546,48,793,1406,483,1235,926,243,425,1080,585,1650,237"
